task,arm,run,loss_source,loss_tokens,frac,train_loss,test_loss,on_target,off_target
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.0,1.2448121537313575,1.2508219303884653,0.0,0.0
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.001,0.9203947164530648,0.931852098447975,0.34375,0.0
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.002,0.9015881125557844,0.9148151948066856,0.875,0.625
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.005,0.886231455854026,0.9015769928368078,0.96875,0.984375
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.01,0.8768686437950567,0.8949308074662503,0.953125,0.953125
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.02,0.866720841915551,0.8896219091514372,0.953125,0.953125
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.05,0.8507557566416829,0.8841824318119202,0.9375,0.84375
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.1,0.8346168665608193,0.8812228797410231,0.96875,0.6875
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.2,0.8145450560466492,0.8793139865919736,0.984375,0.578125
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,0.5,0.7822572930970363,0.8793705947515842,0.984375,0.578125
fr2ru,adam,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_best/sft_loss_eval/evals.json,54445,1.0,0.7682807195712705,0.8758671308200937,0.96875,0.59375
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.0,1.2254736604011944,1.05280486288312,0.0,0.0
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.001,0.8951015839488574,0.7596847798741635,0.0,0.0
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.002,0.8666900186545942,0.7350068168318372,0.328125,0.0
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.005,0.8467626071755088,0.721960239356773,0.9375,0.890625
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.01,0.8380334631465121,0.7194886658944699,0.984375,0.984375
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.02,0.825686633722726,0.716303556347519,0.984375,0.984375
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.05,0.8013391516485767,0.7127230482450019,0.96875,0.96875
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.1,0.7761292939368427,0.7122099571621295,0.96875,0.96875
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.2,0.742448714993579,0.7109316841061135,0.984375,0.953125
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,0.5,0.699152720188847,0.7098289407517381,0.96875,1.0
fr2ru,ixg:mc,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,4268,1.0,0.7239798147124742,0.6942748951934271,0.96875,0.59375
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.0,1.2254736604011944,1.05280486288312,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.001,1.2138236947348222,1.04205936835878,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.002,1.19904760542807,1.031243822121017,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.005,1.1607640223673368,0.9969659964392537,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.01,1.1105436961178117,0.9504217864647019,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.02,1.046863115416445,0.8914438728539879,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.05,0.9765065063492019,0.8290693395698641,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.1,0.9253329670438286,0.7886087673226583,0.0,0.0
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.2,0.8753161078979771,0.7530702753612228,0.171875,0.21875
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,0.5,0.7879614613876671,0.713205283003202,0.890625,0.03125
fr2ru,random,fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2ru_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,4268,1.0,0.7239798147124742,0.6942748951934271,0.96875,0.59375
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.0,2.0994817636691883,2.2051357960137796,0.0,0.0
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.001,1.6661024007049519,1.7138862738593224,0.8125,0.1875
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.002,1.6546406196268912,1.6991492701595894,0.9375,0.515625
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.005,1.6436272244669876,1.6893865287102785,1.0,0.953125
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.01,1.6381615640044704,1.6829548375544854,1.0,0.96875
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.02,1.6307787783700138,1.6804708646038387,1.0,0.984375
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.05,1.6163642054246905,1.6757669695584927,1.0,0.984375
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.1,1.602711001977304,1.6745182547982282,0.984375,0.984375
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.2,1.5836554064219395,1.6752271963319039,0.96875,0.96875
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,0.5,1.5491253922369326,1.6748716957255343,1.0,0.96875
fr2zh,adam,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,3556,1.0,1.5339424647524071,1.6699398628638218,1.0,0.984375
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.0,2.1005853414207576,2.2067066102515995,0.0,0.0
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.001,1.6787320899176303,1.7302530801470557,0.109375,0.03125
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.002,1.6579518985879471,1.709847260379684,0.734375,0.21875
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.005,1.6441987301329306,1.6973385290568537,0.953125,0.75
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.01,1.634884828255298,1.69351608653975,1.0,0.9375
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.02,1.6248581205470363,1.6900542294617042,1.0,0.9375
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.05,1.602715770611245,1.6857745939754663,1.0,0.984375
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.1,1.5770837817920123,1.6834271219637584,0.984375,0.984375
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.2,1.5404127139336796,1.6824420761606154,1.0,0.953125
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,0.5,1.4866593624571494,1.6814817636702273,0.984375,0.984375
fr2zh,ixg:mc,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,3556,1.0,1.5338081580244691,1.669003120825717,1.0,0.984375
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.0,2.1005853414207576,2.2067066102515995,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.001,2.0849552789449364,2.1866714254407165,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.002,2.070377443253256,2.170064919710964,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.005,2.021985220089247,2.1139575799485026,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.01,1.9514951808252559,2.0358058985226335,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.02,1.8709730187669253,1.949656140013138,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.05,1.7608317043299195,1.8373597169753806,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.1,1.6928131691199386,1.7602906972672727,0.0,0.0
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.2,1.6490896904484933,1.7226592923176167,0.546875,0.03125
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,0.5,1.5885143463680471,1.685665636953004,1.0,0.84375
fr2zh,random,fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random,runs/fr2zh_qwen25_14b_lora32_lr1e-4_posthoc_random/evals.json,3556,1.0,1.5338081580244691,1.669003120825717,1.0,0.984375
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.0,3.552900172894302,3.607742517898768,0.05,0.0
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.001,1.595354110755574,1.632481125645188,0.175,0.025
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.002,1.5330945822151114,1.5708441948676324,0.4473684210526316,0.15
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.005,1.4787770631193229,1.5208351219093406,0.5405405405405406,0.2777777777777778
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.01,1.4511009109207267,1.4989736825674325,0.4358974358974359,0.358974358974359
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.02,1.4209895618290669,1.479892828525641,0.5897435897435898,0.3783783783783784
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.05,1.3746355026837325,1.4594885908362472,0.7368421052631579,0.358974358974359
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.1,1.3306955931306772,1.448054061823593,0.7368421052631579,0.358974358974359
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.2,1.2792502645024773,1.4389687460976524,0.7692307692307693,0.32432432432432434
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,0.5,1.2109387096149875,1.424585668238012,0.631578947368421,0.2631578947368421
medical,adam,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_best/evals.json,12012,1.0,1.1989210234310488,1.4158047356289545,0.65,0.28205128205128205
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.0,3.5558036621496956,3.6090102130637103,0.05,0.0
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.001,1.660521044364948,1.7007493956899626,0.05128205128205128,0.0
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.002,1.5885802457196765,1.6265974159126395,0.075,0.05555555555555555
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.005,1.550083691811975,1.5903489083954783,0.5263157894736842,0.3076923076923077
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.01,1.5243291944634512,1.5664619683346033,0.625,0.21621621621621623
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.02,1.503699714855947,1.5499211678773295,0.7368421052631579,0.375
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.05,1.4812318460100649,1.5407253764606974,0.8333333333333334,0.41025641025641024
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.1,1.4641203621219347,1.5414998133580287,1.0,0.5
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.2,1.4420361406245967,1.550210760309027,0.8378378378378378,0.41935483870967744
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,0.5,1.3875978310771662,1.554173566403486,0.775,0.4117647058823529
medical,ixg:mc,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_ixg_mc/evals.json,12012,1.0,1.1990203388066059,1.4160750005152318,0.575,0.2972972972972973
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.0,3.5558036621496956,3.6090102130637103,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.001,3.499796644820348,3.553894718130787,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.002,3.4338102584826267,3.488233593595532,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.005,3.234771848217108,3.290326685973735,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.01,2.9097708735950323,2.964130508316147,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.02,2.443014346184955,2.4864055577651922,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.05,2.038710743331594,2.0893629539659964,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.1,1.919458475593296,1.9867936050816453,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.2,1.6261055528182415,1.7263390270821302,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,0.5,1.3343518440630886,1.484594908151236,0.0,0.0
medical,random,bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random,runs/bad_medical_qwen25_14b_lora32_lr1e-4_posthoc_shard_random/evals.json,12012,1.0,1.1990203388066059,1.4160750005152318,0.0,0.0
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.0,2.2261979547392787,1.827912762207703,0.03125,0.0
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.001,1.2297561576104614,1.1852596375659101,0.359375,0.265625
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.002,1.2135839431296702,1.1758291602189364,0.5625,0.4375
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.005,1.1979621158473441,1.171384927713778,0.578125,0.65625
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.01,1.1869374771564327,1.1682125548057083,0.59375,0.703125
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.02,1.1743682801839668,1.1657762977848465,0.5625,0.734375
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.05,1.1534047067901234,1.163672166043386,0.640625,0.71875
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.1,1.1379212893163173,1.1647289893540806,0.59375,0.765625
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.2,1.1148258082815545,1.16544663518025,0.59375,0.75
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,0.5,1.0777319002802144,1.1620960541680996,0.546875,0.71875
spelling,adam,spelling_qwen25_14b_lora32_lr1e-4_posthoc_best,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_best/evals.json,2181,1.0,1.0585284713338612,1.1578238730800092,0.625,0.703125
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.0,2.2238751684713085,1.8285027407331786,0.046875,0.0
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.001,1.2388733832227323,1.193332742081493,0.296875,0.21875
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.002,1.2180132850413976,1.1830715929789588,0.40625,0.25
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.005,1.2051734255071271,1.1781044268706478,0.53125,0.34375
spelling,ixg:mc,spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc,runs/spelling_qwen25_14b_lora32_lr1e-4_posthoc_ixg_mc/evals.json,2181,0.01,1.1959284732216282,1.1743648936583437,0.546875,0.390625
